LinearVel.X,LinearVel.Y,LinearAcc.X,LinearAcc.Y,AngularVel.Z,AngularAcc.Z,VelMulDelta.X,VelMulDelta.Y, Angvelmuldelta.Z,GTruthPosDiff.X,GTruthPosDiff.Y,GTruthRotDiff.Z
-10.181947,-22.118041,-0.421252,10.226217,-0.087266,-0.872665,-1.018195,-2.211804,-0.008727,-95.098864,-206.581361,-0.052360,
-9.034505,-19.625475,11.474423,24.925659,-0.523599,-4.363323,-0.903451,-1.962548,-0.052360,-88.881214,-186.218445,-0.052360,
-9.429463,-18.444666,-3.949580,11.808090,-0.523599,0.000000,-0.942946,-1.844467,-0.052360,-104.659488,-184.936359,-0.052360,
-11.184548,-18.527233,-17.550848,-0.825672,-0.523599,0.000000,-1.118455,-1.852723,-0.052360,-121.531865,-185.620641,-0.052360,
-12.836633,-18.579757,-16.520846,-0.525239,-0.523599,0.000000,-1.283663,-1.857976,-0.052360,-137.814152,-185.790498,-0.052360,
-14.454235,-18.567641,-16.176026,0.121161,-0.523599,0.000000,-1.445424,-1.856764,-0.052360,-153.956905,-185.174930,-0.052360,
-16.068725,-18.468125,-16.144895,0.995159,-0.523599,0.000000,-1.606873,-1.846813,-0.052360,-170.150434,-183.594068,-0.052360,
-17.692244,-18.266443,-16.235192,2.016823,-0.523599,0.000000,-1.769224,-1.826644,-0.052360,-186.451038,-180.930614,-0.052360,
-19.326922,-17.952965,-16.346782,3.134780,-0.523599,0.000000,-1.932692,-1.795296,-0.052360,-202.361321,-177.762820,0.008727,
-20.819493,-17.723425,-14.925709,2.295393,0.087266,6.108652,-2.081949,-1.772343,0.008727,-213.489888,-179.984103,0.052360,
-21.636184,-18.302929,-8.166912,-5.795032,0.523599,4.363323,-2.163618,-1.830293,0.052360,-218.557952,-189.349941,0.037816,
-22.014089,-19.381591,-3.779051,-10.786620,0.378155,-1.454437,-2.201409,-1.938159,0.037816,-216.989927,-204.976462,0.261800,
-21.074491,-21.606902,9.395987,-22.253116,2.618000,22.398448,-2.107449,-2.160690,0.261800,-188.715489,-237.346271,0.363611,
-16.761621,-25.333559,43.128698,-37.266571,3.636112,10.181120,-1.676162,-2.533356,0.363611,-129.381584,-293.080057,0.392699,
-8.398850,-28.413771,83.627712,-30.802111,3.926991,2.908790,-0.839885,-2.841377,0.392699,-29.632103,-286.374512,0.392699,
1.032138,-28.315558,94.309871,0.982125,3.926991,0.000000,0.103214,-2.831556,0.392699,64.787678,-264.698347,0.392699,
10.189271,-24.670685,91.571336,36.448728,3.926991,0.000000,1.018927,-2.467069,0.392699,145.431511,-209.872212,0.392699,
17.270036,-18.011647,70.807647,66.590384,3.926991,0.000000,1.727004,-1.801165,0.392699,198.426045,-131.711181,0.392699,
21.202300,-9.564572,39.322637,84.470746,3.926991,0.000000,2.120230,-0.956457,0.392699,220.179185,-50.919605,0.026180,
22.408808,-2.465965,12.065080,70.986065,0.261799,-36.651914,2.240881,-0.246597,0.026180,227.728897,-0.300903,0.000000,
23.020383,1.384040,6.115747,38.500055,0.000000,-2.617994,2.302038,0.138404,0.000000,228.252248,23.577388,0.008727,
21.971481,2.445980,-10.489013,10.619397,0.087266,0.872665,2.197148,0.244598,0.008727,204.129470,22.724758,0.052360,
19.310333,2.149727,-26.611488,-2.962530,0.523599,4.363323,1.931033,0.214973,0.052360,177.978149,19.813456,0.052360,
16.728048,1.862254,-25.822840,-2.874733,0.523599,0.000000,1.672805,0.186225,0.052360,152.603455,16.988613,0.052360,
14.222269,1.583297,-25.057796,-2.789565,0.523599,0.000000,1.422227,0.158330,0.052360,139.237122,26.202457,0.052360,
14.036624,3.618224,-1.856446,20.349263,0.523599,-0.000000,1.403662,0.361822,0.052360,142.093495,47.592163,0.052360,
14.338096,5.510624,3.014719,18.924004,0.523599,0.000000,1.433810,0.551062,0.052360,145.275519,64.455416,0.052360,
14.663467,7.085267,3.253706,15.746429,0.523599,0.000000,1.466347,0.708527,0.052360,148.480110,79.327782,0.052360,
14.975172,8.527643,3.117056,14.423756,0.523599,0.000000,1.497517,0.852764,0.052360,151.347413,93.462958,0.052360,
15.240238,9.929167,2.650656,14.015246,0.523599,-0.000000,1.524024,0.992917,0.052360,153.603616,107.471761,0.052360,
15.434877,11.333457,1.946393,14.042900,0.523599,0.000000,1.543488,1.133346,0.052360,155.053950,121.631861,0.052360,
15.542714,12.759429,1.078367,14.259716,0.523599,0.000000,1.554271,1.275943,0.052360,155.568509,136.052651,0.052360,
15.552466,14.213148,0.097523,14.537190,0.523599,0.000000,1.555247,1.421315,0.052360,155.052859,150.749743,0.052360,
15.456207,15.693872,-0.962599,14.807244,0.523599,-0.000000,1.545621,1.569387,0.052360,153.442515,165.693742,0.052360,
15.248234,17.197247,-2.079723,15.033752,0.523599,0.000000,1.524823,1.719725,0.052360,150.689533,180.828316,0.013090,
14.924384,18.716947,-3.238499,15.196998,0.130900,-3.926991,1.492438,1.871695,0.013090,146.017092,196.415438,0.244347,
14.027828,20.487638,-8.965568,17.706908,2.443468,23.125684,1.402783,2.048764,0.244347,121.156449,219.658813,0.349067,
10.313636,23.029152,-37.141914,25.415144,3.490671,10.472034,1.031364,2.302915,0.349067,66.220738,240.979267,0.392699,
3.662987,24.578741,-66.506487,15.495881,3.926991,4.363194,0.366299,2.457874,0.392699,-9.503452,241.945644,0.392699,
-4.284408,23.498544,-79.473952,-10.801969,3.926991,0.000000,-0.428441,2.349854,0.392699,-86.744085,213.569528,0.392699,
-11.607203,19.438823,-73.227951,-40.597202,3.926991,0.000000,-1.160720,1.943882,0.392699,-148.824244,158.519637,0.392699,
-16.862876,13.035926,-52.556722,-64.028978,3.926991,0.000000,-1.686288,1.303593,0.392699,-185.123619,86.426003,-5.890486,
-19.269650,5.424050,-24.067739,-76.118758,-58.904862,-628.318515,-1.926965,0.542405,-5.890486,-191.625471,9.539796,0.392699,
-18.685097,-2.151472,5.845528,-75.755213,3.926991,628.318515,-1.868510,-0.215147,0.392699,-170.034089,-60.384464,0.327249,
-15.481786,-8.592850,32.033109,-64.413780,3.272492,-6.544986,-1.548179,-0.859285,0.327249,-136.024448,-110.786206,0.000000,
-12.514835,-12.506061,29.669508,-39.132110,0.000000,-32.724922,-1.251484,-1.250606,0.000000,-115.564105,-139.017880,0.000000,
-11.030539,-14.756839,14.842960,-22.507784,0.000000,0.000000,-1.103054,-1.475684,0.000000,-106.273332,-156.951404,0.000000,
-10.429821,-16.301298,6.007181,-15.444584,0.000000,0.000000,-1.042982,-1.630130,0.000000,-103.391089,-170.287798,0.000000,
-10.324008,-17.517329,1.058124,-12.160309,0.000000,0.000000,-1.032401,-1.751733,0.000000,-104.040157,-181.413792,0.000000,
-10.487951,-18.571312,-1.639424,-10.539830,0.000000,0.000000,-1.048795,-1.857131,0.000000,-105.827940,-188.327962,-0.052360,
-10.341697,-18.384869,1.462535,1.864425,-0.523599,-5.235988,-1.034170,-1.838487,-0.052360,-95.814111,-170.332766,-0.052360,
-9.043689,-16.077346,12.980077,23.075228,-0.523599,0.000000,-0.904369,-1.607735,-0.052360,-83.869472,-148.299940,-0.052360,
-8.270276,-14.223414,7.734137,18.539326,-0.523599,-0.000000,-0.827028,-1.422341,-0.052360,-91.978991,-142.882185,-0.052360,
-9.840292,-14.335305,-15.700161,-1.118911,-0.523599,0.000000,-0.984029,-1.433531,-0.052360,-107.055661,-143.938062,-0.052360,
-11.316235,-14.430046,-14.759433,-0.947410,-0.523599,0.000000,-1.131624,-1.443005,-0.052360,-121.613127,-144.589149,-0.052360,
-12.763463,-14.469704,-14.472273,-0.396585,-0.523599,0.000000,-1.276346,-1.446970,-0.052360,-136.075193,-144.536763,-0.052360,
-14.211489,-14.429758,-14.480270,0.399459,-0.523599,0.000000,-1.421149,-1.442976,-0.052360,-150.823052,-143.328207,-0.126536,
-15.761775,-14.174750,-15.502851,2.550085,-1.265365,-7.417659,-1.576177,-1.417475,-0.126536,-170.670841,-132.880899,-0.279254,
-18.100973,-12.353779,-23.391985,18.209713,-2.792538,-15.271733,-1.810097,-1.235378,-0.279254,-195.935013,-100.548570,5.907938,
-20.575175,-8.031369,-24.742019,43.224098,59.079384,618.719211,-2.057518,-0.803137,5.907938,-213.319449,-43.393951,-0.392699,
-21.558848,-1.499250,-9.836725,65.321188,-3.926991,-630.063739,-2.155885,-0.149925,-0.392699,-208.512464,26.796667,-0.392699,
-19.963411,5.630472,15.954367,71.297212,-3.926991,0.000000,-1.996341,0.563047,-0.392699,-177.137849,93.589001,-0.392699,
-15.784171,11.797463,41.792400,61.669911,-3.926991,0.000000,-1.578417,1.179746,-0.392699,-123.660967,143.865381,-0.392699,
-9.732740,15.896277,60.514309,40.988145,-3.926991,0.000000,-0.973274,1.589628,-0.392699,-57.590469,169.896759,-0.279253,
-2.956419,17.422581,67.763202,15.263032,-2.792527,11.344641,-0.295642,1.742258,-0.279253,-1.048803,176.313380,0.000000,
1.542468,17.758735,44.988871,3.361544,0.000000,27.925267,0.154247,1.775874,0.000000,30.978346,179.787499,0.000000,
4.015866,18.162622,24.733978,4.038868,0.000000,0.000000,0.401587,1.816262,0.000000,49.221347,184.970845,0.000000,
5.470605,18.760213,14.547391,5.975910,0.000000,0.000000,0.547060,1.876021,0.000000,60.424412,191.842176,0.000000,
6.399309,19.502566,9.287045,7.423531,0.000000,0.000000,0.639931,1.950257,0.000000,67.962203,199.818149,0.000000,
7.052540,20.332988,6.532308,8.304218,0.000000,0.000000,0.705254,2.033299,0.000000,73.572423,208.436524,0.000000,
7.560464,21.213189,5.079241,8.802010,0.000000,0.000000,0.756046,2.121319,0.000000,78.163572,217.410783,0.000000,
7.991458,22.120641,4.309942,9.074518,0.000000,0.000000,0.799146,2.212064,0.000000,82.214878,226.578909,0.000000,
8.381649,23.042791,3.901902,9.221506,0.000000,0.000000,0.838165,2.304279,0.000000,85.979319,235.850125,0.000000,
8.750174,23.972809,3.685257,9.300180,0.000000,0.000000,0.875017,2.397281,0.000000,89.591615,245.176972,0.000000,
9.107193,24.907024,3.570183,9.342150,0.000000,0.000000,0.910719,2.490702,0.000000,93.123429,254.534403,0.000000,
9.458098,25.843478,3.509057,9.364534,0.000000,0.000000,0.945810,2.584348,0.000000,96.611330,263.904965,0.000000,
9.805753,26.781114,3.476549,9.376367,0.000000,0.000000,0.980575,2.678111,0.000000,100.077152,273.285947,0.000000,
10.151682,27.719385,3.459291,9.382703,0.000000,0.000000,1.015168,2.771939,0.000000,99.774207,272.423228,0.000000,
9.596916,26.203290,-5.547661,-15.160946,0.000000,0.000000,0.959692,2.620329,0.000000,90.230066,246.362953,0.000000,
8.616994,23.527724,-9.799222,-26.755664,0.000000,0.000000,0.861699,2.352772,0.000000,80.600505,220.070528,0.017453,
7.666108,20.931439,-9.508855,-25.962850,0.174533,1.745329,0.766611,2.093144,0.017453,71.741800,197.609257,0.052360,
6.934333,19.632422,-7.317756,-12.990162,0.523599,3.490659,0.693433,1.963242,0.052360,66.507098,203.291197,0.052360,
6.414115,20.831016,-5.202182,11.985939,0.523599,0.000000,0.641411,2.083102,0.052360,60.055017,215.321218,0.165807,
5.462774,22.070724,-9.513410,12.397080,1.658067,11.344684,0.546277,2.207072,0.165807,36.350316,227.996702,0.331614,
1.939440,23.222212,-35.233331,11.514877,3.316141,16.580735,0.193944,2.322221,0.331614,-14.090341,231.684825,0.392699,
-4.046902,22.799698,-59.863425,-4.225143,3.926991,6.108501,-0.404690,2.279970,0.392699,-79.504521,212.198550,0.392699,
-10.680347,19.702652,-66.334445,-30.970460,3.926991,0.000000,-1.068035,1.970265,0.392699,-139.783729,165.973783,0.392699,
-16.056804,14.080783,-53.764573,-56.218688,3.926991,-0.000000,-1.605680,1.408078,0.392699,-179.920183,99.585544,-5.890486,
-18.985420,6.878347,-29.286155,-72.024354,-58.904862,-628.318515,-1.898542,0.687835,-5.890486,-192.437796,24.546756,0.392699,
-19.026087,-0.665905,-0.406672,-75.442525,3.926991,628.318515,-1.902609,-0.066591,0.392699,-179.408815,-44.561226,0.091630,
-17.175379,-6.715084,18.507083,-60.491788,0.916298,-30.106930,-1.717538,-0.671508,0.091630,-164.562239,-88.271973,0.000000,
-16.069898,-10.072209,11.054803,-33.571244,0.000000,-9.162979,-1.606990,-1.007221,0.000000,-147.872286,-92.682634,0.000000,
-13.880005,-8.699638,21.898934,13.725702,0.000000,0.000000,-1.388001,-0.869964,0.000000,-126.353367,-79.195116,0.000000,
-11.754991,-7.367733,21.250139,13.319053,0.000000,0.000000,-1.175499,-0.736773,0.000000,-116.882169,-83.881453,0.000000,
-11.702136,-9.025860,0.528551,-16.581270,0.000000,0.000000,-1.170214,-0.902586,0.000000,-118.533661,-97.430645,0.000000,
-11.997430,-10.209997,-2.952940,-11.841371,0.000000,0.000000,-1.199743,-1.021000,0.000000,-122.739655,-107.749169,0.000000,
-12.491440,-11.155071,-4.940097,-9.450739,0.000000,0.000000,-1.249144,-1.115507,0.000000,-128.370666,-116.414016,0.000000,
-13.094645,-11.976461,-6.032050,-8.213903,0.000000,0.000000,-1.309464,-1.197646,0.000000,-134.776574,-124.216526,0.000000,
-13.756826,-12.733007,-6.621816,-7.565460,0.000000,0.000000,-1.375683,-1.273301,0.000000,-141.598555,-131.564748,0.000000,
-14.450599,-13.455326,-6.937730,-7.223182,0.000000,0.000000,-1.445060,-1.345533,0.000000,-148.642463,-138.672299,0.000000,
-15.161224,-14.159513,-7.106249,-7.041873,0.000000,0.000000,-1.516122,-1.415951,0.000000,-155.805667,-145.653214,0.000000,
-15.880824,-14.854083,-7.196001,-6.945704,0.000000,0.000000,-1.588082,-1.485408,0.000000,-163.031986,-152.566569,0.000000,
-16.605199,-15.543548,-7.243750,-6.894643,0.000000,0.000000,-1.660520,-1.554355,0.000000,-170.292756,-159.444872,0.000000,
-17.332117,-16.230303,-7.269172,-6.867552,0.000000,0.000000,-1.733212,-1.623030,0.000000,-177.569841,-166.302679,0.000000,
-18.060380,-16.915614,-7.282635,-6.853109,0.000000,0.000000,-1.806038,-1.691561,0.000000,-184.856696,-173.150624,0.008727,
-18.789360,-17.600158,-7.289795,-6.845440,0.087266,0.872665,-1.878936,-1.760016,0.008727,-190.753751,-181.434837,0.013090,
-19.214079,-18.595754,-4.247196,-9.955962,0.130900,0.436332,-1.921408,-1.859575,0.013090,-191.868482,-194.084619,0.244347,
-18.801046,-20.285797,4.130334,-16.900425,2.443466,23.125661,-1.880105,-2.028580,0.244347,-170.577021,-221.010472,0.349067,
-15.326515,-23.502031,34.745309,-32.162344,3.490668,10.472026,-1.532651,-2.350203,0.349067,-115.320358,-252.506940,0.392699,
-8.414861,-26.257976,69.116533,-27.559445,3.926991,4.363224,-0.841486,-2.625798,0.392699,-33.428135,-266.158723,0.392699,
0.397807,-26.422958,88.126687,-1.649823,3.926991,0.000000,0.039781,-2.642296,0.392699,55.357723,-248.421296,0.392699,
9.051305,-23.257603,86.534979,31.653546,3.926991,0.000000,0.905131,-2.325760,0.392699,132.211955,-199.236370,0.392699,
15.851738,-17.207822,68.004322,60.497808,3.926991,0.000000,1.585174,-1.720782,0.392699,183.892337,-127.343074,0.392699,
19.758585,-9.384025,39.068467,78.237967,3.926991,0.000000,1.975858,-0.938403,0.392699,204.065251,-45.456452,0.392699,
20.422009,-1.120373,6.634243,82.636524,3.926991,0.000000,2.042201,-0.112037,0.392699,192.957166,33.238699,0.261799,
18.186970,6.246993,-22.350387,73.673662,2.617994,-13.089969,1.818697,0.624699,0.261799,168.959695,90.206474,0.000000,
16.153335,10.622806,-20.336352,43.758121,0.000000,-26.179939,1.615334,1.062281,0.000000,155.379444,121.764132,0.000000,
15.222519,13.117039,-9.308163,24.942335,0.000000,0.000000,1.522252,1.311704,0.000000,150.475425,141.138434,0.000000,
14.996017,14.744427,-2.265016,16.273878,0.000000,0.000000,1.499602,1.474443,0.000000,150.766902,154.696403,0.000000,
15.175329,15.946600,1.793116,12.021732,0.000000,0.000000,1.517533,1.594660,0.000000,150.163498,160.440916,0.000000,
14.432539,15.467780,-7.427899,-4.788205,0.000000,0.000000,1.443254,1.546778,0.000000,133.739121,143.332181,0.000000,
12.625093,13.530687,-18.074451,-19.370925,0.000000,0.000000,1.262509,1.353069,0.000000,115.978086,124.297154,0.000000,
10.871201,11.650988,-17.538928,-18.796990,0.000000,0.000000,1.087120,1.165099,0.000000,98.743501,105.826338,0.000000,
9.169270,9.826978,-17.019307,-18.240096,0.000000,0.000000,0.916927,0.982698,0.000000,82.019048,87.902246,0.000000,
7.517772,8.057019,-16.514981,-17.699595,0.000000,0.000000,0.751777,0.805702,0.000000,74.820651,81.169023,0.000000,
7.722135,8.461461,2.043633,4.044421,0.000000,0.000000,0.772214,0.846146,0.000000,80.758249,89.280609,0.000000,
8.332939,9.256972,6.108037,7.955114,0.000000,0.000000,0.833294,0.925697,0.000000,87.023973,97.092294,0.000000,
8.968680,10.029949,6.357414,7.729770,0.000000,0.000000,0.896868,1.002995,0.000000,93.465879,104.746618,0.000000,
9.617727,10.791010,6.490468,7.610610,0.000000,0.000000,0.961773,1.079101,0.000000,100.001516,112.317432,0.000000,
10.273859,11.545754,6.561317,7.547441,0.000000,0.000000,1.027386,1.154575,0.000000,106.586569,119.843421,0.000000,
10.933757,12.297143,6.598983,7.513885,0.000000,0.000000,1.093376,1.229714,0.000000,113.198299,127.346055,0.000000,
11.595659,13.046750,6.619016,7.496069,0.000000,0.000000,1.159566,1.304675,0.000000,119.823994,134.836039,0.000000,
12.258624,13.795409,6.629657,7.486596,0.000000,0.000000,1.225862,1.379541,0.000000,126.891564,141.914751,-0.109083,
13.097007,14.378607,8.383830,5.831981,-1.090832,-10.908316,1.309701,1.437861,-0.109083,142.158032,139.903946,-0.279253,
15.188348,13.426304,20.913412,-9.523038,-2.792535,-17.017031,1.518835,1.342630,-0.279253,168.124502,116.744084,-0.375246,
17.971491,10.041471,27.831423,-33.848324,-3.752465,-9.599301,1.797149,1.004147,-0.375246,191.909921,68.266736,-0.392699,
19.811718,4.281833,18.402275,-57.596377,-3.926991,-1.745260,1.981172,0.428183,-0.392699,197.758654,3.444533,-0.392699,
19.392640,-2.503821,-4.190785,-67.856542,-3.926991,-0.000000,1.939264,-0.250382,-0.392699,181.465040,-60.626154,-0.091630,
17.293389,-8.195774,-20.992505,-56.919533,-0.916298,30.106930,1.729339,-0.819577,-0.091630,165.053171,-102.061293,0.000000,
16.081046,-11.396684,-12.123429,-32.009092,0.000000,9.162979,1.608105,-1.139668,0.000000,157.978743,-126.036552,0.000000,
15.683508,-13.349911,-3.975384,-19.532272,0.000000,0.000000,1.568351,-1.334991,0.000000,157.093129,-141.714894,0.000000,
15.778316,-14.700680,0.948086,-13.507692,0.000000,0.000000,1.577832,-1.470068,0.000000,159.792937,-153.286498,0.000000,
16.150622,-15.747482,3.723052,-10.468016,0.000000,0.000000,1.615062,-1.574748,0.000000,164.475950,-162.755274,0.000000,
16.674646,-16.637081,5.240240,-8.895989,0.000000,0.000000,1.667465,-1.663708,0.000000,170.234041,-171.128089,0.000000,
17.280439,-17.444301,6.057933,-8.072203,0.000000,0.000000,1.728044,-1.744430,0.000000,176.569574,-178.924703,0.000000,
17.929996,-18.208057,6.495569,-7.637565,0.000000,0.000000,1.793000,-1.820806,0.000000,183.213554,-186.416710,0.000000,
18.602895,-18.948801,6.728987,-7.407441,0.000000,0.000000,1.860289,-1.894880,0.000000,190.020827,-193.746200,0.000000,
19.288217,-19.677336,6.853229,-7.285341,0.000000,0.000000,1.928822,-1.967734,0.000000,196.916620,-200.991095,0.000000,
19.980152,-20.399390,6.919348,-7.220548,0.000000,0.000000,1.998015,-2.039939,0.000000,203.857076,-208.188605,0.000000,
20.675597,-21.117998,6.954449,-7.186076,0.000000,0.000000,2.067560,-2.111800,0.000000,210.823826,-215.363544,0.000000,
21.372912,-21.834778,6.973145,-7.167800,0.000000,0.000000,2.137291,-2.183478,0.000000,217.803318,-222.525231,0.000000,
22.071219,-22.550586,6.983075,-7.158081,0.000000,0.000000,2.207122,-2.255059,0.000000,224.790925,-229.681248,0.000000,
22.770058,-23.265881,6.988386,-7.152951,0.000000,0.000000,2.277006,-2.326588,0.000000,231.780219,-236.831568,0.000000,
23.469174,-23.980899,6.991165,-7.150179,0.000000,0.000000,2.346917,-2.398090,0.000000,238.917506,-243.837438,0.026180,
24.233078,-24.631558,7.639033,-6.506592,0.261799,2.617994,2.423308,-2.463156,0.026180,249.380147,-247.426722,0.052360,
25.506944,-24.747417,12.738659,-1.158588,0.523599,2.617994,2.550694,-2.474742,0.052360,264.334881,-245.880656,0.052360,
27.128122,-24.424052,16.211781,3.233652,0.523599,0.000000,2.712812,-2.442405,0.052360,281.644062,-240.779624,0.052360,
28.919824,-23.794058,17.917021,6.299944,0.523599,0.000000,2.891982,-2.379406,0.052360,300.047849,-233.073148,0.052360,
30.785060,-22.930317,18.652357,8.637401,0.523599,0.000000,3.078506,-2.293032,0.052360,318.533470,-223.804802,0.065450,
32.565666,-22.048376,17.806068,8.819414,0.654499,1.309004,3.256567,-2.204838,0.065450,340.528893,-204.775385,0.279253,
35.296660,-18.758690,27.309937,32.896860,2.792534,21.380353,3.529666,-1.875869,0.279253,370.506196,-145.361133,0.375247,
38.116236,-10.860268,28.195763,78.984215,3.752465,9.599310,3.811624,-1.086027,0.375247,384.353531,-43.497264,0.392699,
38.098778,0.577921,-0.174586,114.381894,3.926991,1.745254,3.809878,0.057792,0.392699,358.710731,75.657421,0.392699,
33.650380,12.397231,-44.483981,118.193092,3.926991,0.000000,3.365038,1.239723,0.392699,289.756039,182.003232,0.392699,
25.164761,21.875229,-84.856186,94.779982,3.926991,0.000000,2.516476,2.187523,0.392699,188.885219,254.331458,0.392699,
14.192404,27.354530,-109.723570,54.793012,3.926991,-0.000000,1.419240,2.735453,0.392699,74.658255,282.829844,0.261799,
